latitude	longitude	store_name	code	location	imei
-30.60106	-71.19901	Ovalle	CL	America/Santiago	3590433799317661586
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303482402
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481198
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	863033069630348776
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481032
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	359043379931766254
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348859
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317662212
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	863033069630348677
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	863033069630348511
21.28306	-89.66123	Progreso	MX	America/Merida	8630330696303482204
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303481255
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	8630330696303481479
50.71229	4.52529	Rixensart	BE	Europe/Brussels	3590433799317661222
41.72063	12.6723	Ariccia	IT	Europe/Rome	359043379931766742
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303482196
25.95533	68.88871	Jhol	PK	Asia/Karachi	3590433799317661693
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348388
37.31065	13.57661	Agrigento	IT	Europe/Rome	863033069630348818
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317661057
48.25	16.4	Floridsdorf	AT	Europe/Vienna	863033069630348180
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	863033069630348123
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348578
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348008
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317661263
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	3590433799317662246
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	359043379931766783
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348446
12.97389	123.99333	Sorsogon	PH	Asia/Manila	8630330696303481750
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661826
65.84811	24.14662	Tornio	FI	Europe/Helsinki	8630330696303481982
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317661263
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766981
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	863033069630348438
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481420
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766122
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317662352
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766098
28.98002	77.70636	Meerut	IN	Asia/Kolkata	8630330696303482444
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348255
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317661636
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766759
51.39148	-0.29825	Surbiton	GB	Europe/London	863033069630348610
31.28092	74.85849	Patti	IN	Asia/Kolkata	359043379931766486
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481784
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348727
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	8630330696303481123
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	359043379931766536
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	8630330696303481677
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317662089
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	8630330696303482170
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661669
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317661933
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	863033069630348693
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	863033069630348321
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317661750
41.50343	-74.01042	Newburgh	US	America/New_York	8630330696303482055
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	359043379931766361
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481396
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348511
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	359043379931766585
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	359043379931766783
48.28259	9.72749	Ehingen	DE	Europe/Berlin	359043379931766205
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317661503
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	3590433799317662287
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348800
16.455	120.5875	La Trinidad	PH	Asia/Manila	3590433799317662337
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661453
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303481891
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	8630330696303481321
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	863033069630348149
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303481792
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317661875
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	8630330696303482048
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	8630330696303481750
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482139
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303482030
23.49668	86.68363	Adra	IN	Asia/Kolkata	3590433799317661057
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317661602
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348909
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303481909
14.67751	-60.94228	Le Robert	MQ	America/Martinique	8630330696303481818
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348933
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317662238
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	359043379931766817
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303482493
3.02013	30.91105	Arua	UG	Africa/Kampala	8630330696303482238
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766916
27.85	112.9	Xiangtan	CN	Asia/Shanghai	359043379931766379
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	863033069630348776
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303481297
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	863033069630348446
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317661701
35.95664	36.7138	Binnish	SY	Asia/Damascus	863033069630348719
41.91886	8.73812	Ajaccio	FR	Europe/Paris	3590433799317661172
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481834
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317662451
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661446
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	863033069630348180
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	359043379931766858
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317662113
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348768
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	359043379931766486
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317662121
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348701
-0.71667	-48.52333	Soure	BR	America/Belem	359043379931766056
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766585
42.819	47.1192	Buynaksk	RU	Europe/Moscow	8630330696303481339
35.74788	-95.36969	Muskogee	US	America/Chicago	359043379931766460
34.56861	105.89333	Beidao	CN	Asia/Shanghai	8630330696303481776
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766536
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	359043379931766106
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766551
47.76232	-122.2054	Bothell	US	America/Los_Angeles	3590433799317661230
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348826
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303482469
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317661214
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317661636
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303482220
48.98994	2.1699	Herblay	FR	Europe/Paris	3590433799317661602
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	863033069630348438
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348487
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303481941
6.8485	3.64633	Shagamu	NG	Africa/Lagos	8630330696303482139
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	3590433799317661164
51.65333	5.2875	Vught	NL	Europe/Amsterdam	863033069630348453
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481891
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348875
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317662378
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348818
30.5427	-97.54667	Hutto	US	America/Chicago	3590433799317661123
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661727
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661248
54.84444	38.16694	Kashira	RU	Europe/Moscow	3590433799317661099
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303481925
22.10194	85.37752	Barbil	IN	Asia/Kolkata	3590433799317662402
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766908
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481693
11.84962	-86.19903	Jinotepe	NI	America/Managua	359043379931766817
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662444
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303482113
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303481560
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481925
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	359043379931766775
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662360
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661172
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	3590433799317661461
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317662428
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	8630330696303481784
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303482055
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317662287
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766684
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481495
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	359043379931766429
57.97472	33.2525	Valday	RU	Europe/Moscow	359043379931766635
47.30997	8.52462	Adliswil	CH	Europe/Zurich	359043379931766593
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	863033069630348768
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	863033069630348412
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	3590433799317662220
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	8630330696303481677
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	3590433799317662477
31.20176	29.91582	Alexandria	EG	Africa/Cairo	8630330696303481073
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661164
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	863033069630348297
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	359043379931766320
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766676
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	863033069630348834
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348776
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303482113
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348099
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317661552
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	863033069630348461
31.28092	74.85849	Patti	IN	Asia/Kolkata	359043379931766783
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	3590433799317661248
34.5624	38.28402	Tadmur	SY	Asia/Damascus	359043379931766783
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317662279
49.68369	8.61839	Bensheim	DE	Europe/Berlin	863033069630348842
35.05266	-78.87836	Fayetteville	US	America/New_York	8630330696303481628
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481149
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303481743
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303481610
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348990
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317662493
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	863033069630348305
39.46667	141.95	Yamada	JP	Asia/Tokyo	359043379931766122
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317661594
41.27621	-72.86843	East Haven	US	America/New_York	3590433799317662402
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317661362
-8.66667	-35.71667	Catende	BR	America/Recife	863033069630348222
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661792
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482006
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	3590433799317661941
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481404
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317661305
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766213
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317662394
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	8630330696303481941
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	359043379931766635
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766502
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348057
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303482063
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303481628
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	863033069630348107
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661636
35.95664	36.7138	Binnish	SY	Asia/Damascus	3590433799317661800
43.2907	5.4384	Marseille 11	FR	Europe/Paris	359043379931766593
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317661669
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317661842
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348412
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	3590433799317662451
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348248
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	863033069630348008
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317662311
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	359043379931766007
40.57788	-73.95958	Brighton Beach	US	America/New_York	359043379931766908
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481081
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	8630330696303481669
-8.05389	-34.88111	Recife	BR	America/Recife	8630330696303481388
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303481925
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317661263
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661610
40.81	-73.9625	Morningside Heights	US	America/New_York	8630330696303481412
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317661057
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661057
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317662279
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303481404
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	3590433799317661453
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	8630330696303481677
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303481594
48	-4.1	Quimper	FR	Europe/Paris	3590433799317661875
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	8630330696303481131
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481511
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348511
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766775
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	3590433799317661297
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	359043379931766908
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481370
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661479
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	3590433799317661370
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317662295
5.84752	-5.682	Lakota	CI	Africa/Abidjan	8630330696303481032
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661297
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766130
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348453
51.62907	-0.74934	High Wycombe	GB	Europe/London	8630330696303481222
-11.78333	19.91667	Luena	AO	Africa/Luanda	8630330696303481768
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766544
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303481081
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766247
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	3590433799317661024
40.24537	-75.64963	Pottstown	US	America/New_York	359043379931766353
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661131
42.35843	-71.05977	Boston	US	America/New_York	8630330696303482436
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303482162
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348487
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317661412
22.98212	-80.58556	Corralillo	CU	America/Havana	863033069630348743
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661396
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303481081
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	359043379931766361
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661958
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303481560
50.75767	-1.5443	Lymington	GB	Europe/London	359043379931766585
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348537
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	8630330696303481917
47.38093	-122.23484	Kent	US	America/Los_Angeles	359043379931766585
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	863033069630348305
58.1908	40.17171	Danilov	RU	Europe/Moscow	359043379931766122
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317661628
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348917
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662469
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	8630330696303481602
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661040
40.72586	8.55552	Sassari	IT	Europe/Rome	863033069630348750
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317662311
-1.63333	13.58357	Franceville	GA	Africa/Libreville	863033069630348644
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482352
37.52487	-77.55777	Bon Air	US	America/New_York	8630330696303482055
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303481453
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481305
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481719
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481172
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	359043379931766585
12.97389	123.99333	Sorsogon	PH	Asia/Manila	863033069630348271
8.79577	-75.69947	San Carlos	CO	America/Bogota	3590433799317662154
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766890
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662238
6.9909	79.883	Hendala	LK	Asia/Colombo	3590433799317661057
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317661214
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	3590433799317661974
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348651
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303481081
50.75767	-1.5443	Lymington	GB	Europe/London	359043379931766056
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317662097
51.03427	5.37429	Houthalen	BE	Europe/Brussels	359043379931766833
-11.94306	-76.70944	Chosica	PE	America/Lima	8630330696303482097
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303482006
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348206
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	863033069630348420
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	8630330696303481156
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766114
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303481446
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303481552
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303482410
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348362
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317662246
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	359043379931766411
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	359043379931766163
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661305
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317662204
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348669
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303482436
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	8630330696303481248
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766411
40.60538	-73.75513	Far Rockaway	US	America/New_York	863033069630348057
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317661560
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303482071
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317661404
32.42067	-104.22884	Carlsbad	US	America/Denver	863033069630348982
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317662436
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	863033069630348669
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661594
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766981
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303482105
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	3590433799317661347
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766742
16.06213	76.0586	Hungund	IN	Asia/Kolkata	359043379931766601
40.58654	-122.39168	Redding	US	America/Los_Angeles	359043379931766114
39.72943	-104.83192	Aurora	US	America/Denver	359043379931766031
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	863033069630348487
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766338
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303482428
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	863033069630348255
41.85059	-87.882	Westchester	US	America/Chicago	359043379931766767
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348248
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	3590433799317661578
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	863033069630348081
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481461
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481693
43.54072	-116.56346	Nampa	US	America/Boise	359043379931766957
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	863033069630348677
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661362
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317661818
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	863033069630348008
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	3590433799317661214
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	863033069630348420
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303481123
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661529
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	863033069630348313
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481412
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	3590433799317661156
37.60876	-77.37331	Mechanicsville	US	America/New_York	359043379931766577
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766361
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	359043379931766676
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766932
59.80917	30.38167	Shushary	RU	Europe/Moscow	863033069630348545
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766791
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348545
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317662246
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	359043379931766494
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661016
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317662311
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	3590433799317661073
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481511
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	359043379931766692
-8.05389	-34.88111	Recife	BR	America/Recife	863033069630348214
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317662089
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	863033069630348966
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766882
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	8630330696303482196
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	863033069630348891
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303481206
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	863033069630348347
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348388
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661537
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317661891
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766619
34.61667	135.6	Yao	JP	Asia/Tokyo	3590433799317661933
6.9909	79.883	Hendala	LK	Asia/Colombo	863033069630348941
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	8630330696303481412
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	359043379931766932
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661792
